S.no.,k,Success Rate,Collision Rate,Nav Time,Total Reward,Freq. Danger,Avg. Min. Separation dist in Danger,Configuration of Robot,Configuration of humans
1,1,1.0,0.0,3.5,1.1594404271122976,0.35714285714285715,0.15729463651059494,"[[(5.0, -0.8), (0.2, -3.7)]]","[[(-0.2, 5.8), (7.2, 1.0)], [(-1.2, 1.7), (-0.8, 6.2)], [(0.2, 4.6), (1.0, 3.8)], [(1.2, -1.3), (-3.7, 1.2)], [(-0.1, -3.5), (0.3, 6.6)], [(-0.7, 6.9), (5.2, -0.4)], [(-6.7, -0.5), (0.9, -7.2)], [(5.7, 0.6), (0.1, -5.7)]]"
1,1,1.0,0.0,9.25,0.40598858485995426,0.16216216216216217,0.07442061261536538,"[[(0.4, -5.0), (-5.8, 0.9)]]","[[(-1.0, -2.5), (2.6, -0.4)], [(6.3, -0.8), (2.2, 1.0)], [(0.0, 2.3), (-0.3, 4.5)], [(-5.1, 0.4), (-5.3, -0.7)], [(-4.3, -0.9), (-0.3, 5.9)], [(-0.2, -0.9), (5.8, -0.2)], [(6.7, 0.8), (-7.1, -1.1)], [(2.8, 0.4), (-3.0, 1.2)]]"
1,1,0.0,1.0,25,-0.4079789865601071,0.2727272727272727,0.07596212349602594,"[[(-7.5, -0.5), (0.7, 7.4)]]","[[(-1.0, -5.7), (-3.7, -0.5)], [(0.4, 5.9), (4.8, 1.2)], [(6.6, 0.6), (7.1, -0.3)], [(1.2, 7.2), (-1.1, 6.5)], [(-4.3, 0.7), (0.1, -5.2)], [(3.6, 0.1), (-0.2, -3.3)], [(-0.9, -2.9), (-0.7, 2.7)], [(-0.7, 0.3), (-0.5, 5.2)]]"
1,1,1.0,0.0,9.75,0.2872218962148948,0.46153846153846156,0.057231359258519236,"[[(-7.4, -0.8), (-0.3, 2.9)]]","[[(0.9, 5.2), (1.1, 5.9)], [(1.2, -2.7), (-0.7, -4.2)], [(4.8, 0.7), (5.0, 0.6)], [(1.6, 1.2), (-0.5, 4.9)], [(-4.2, -0.0), (0.4, -5.8)], [(1.2, 2.9), (-6.7, 0.7)], [(0.8, 4.1), (-4.8, 1.0)], [(4.3, -0.7), (-0.1, 6.8)]]"
1,1,1.0,0.0,6.5,0.6855730812968804,0.11538461538461539,0.06910796531783732,"[[(-1.0, 3.8), (4.8, -0.5)]]","[[(0.9, -4.8), (-0.3, 4.5)], [(-0.0, -5.6), (-0.1, 2.6)], [(-3.8, -0.8), (-0.3, -2.4)], [(6.9, 1.2), (-0.7, -6.1)], [(-0.0, 1.1), (-4.2, 0.8)], [(0.2, -6.8), (1.2, 4.0)], [(-0.2, -0.0), (-3.4, -0.7)], [(1.0, 0.7), (2.4, 0.1)]]"
1,1,1.0,0.0,2.75,1.3267022533880921,0.09090909090909091,0.18580696563671395,"[[(-0.6, 2.5), (3.7, 1.0)]]","[[(-0.8, 4.9), (4.5, -0.8)], [(-3.4, -0.8), (5.2, 0.5)], [(1.0, -0.9), (-1.0, -6.4)], [(4.7, -0.4), (0.7, -2.4)], [(0.6, -6.5), (-7.0, 0.0)], [(-0.9, -5.4), (-1.0, 2.3)], [(0.5, 4.3), (-2.8, -1.0)], [(1.2, 2.6), (-0.0, 3.1)]]"
1,1,1.0,0.0,4.75,0.9229526098882279,0.10526315789473684,0.04898264795773977,"[[(3.4, 1.0), (-0.9, -3.7)]]","[[(7.2, -1.0), (2.6, 0.2)], [(-0.4, 6.4), (-3.9, 0.3)], [(-0.8, -1.5), (-0.2, 3.0)], [(3.8, -0.7), (4.9, 1.2)], [(-3.7, 0.8), (-0.8, 5.1)], [(5.1, 0.6), (-0.7, -2.2)], [(-5.0, -1.0), (-1.0, -6.6)], [(1.9, 0.4), (3.7, 1.1)]]"
1,1,0.0,1.0,25,-0.5747441514224663,0.5454545454545454,0.11164105581799848,"[[(6.7, 1.2), (0.3, -6.3)]]","[[(-5.7, -0.7), (-4.2, 0.2)], [(5.8, -0.8), (-0.3, -3.3)], [(-4.2, -0.2), (2.2, 0.3)], [(0.6, -4.5), (-0.7, 6.9)], [(-7.2, 0.1), (5.4, -0.4)], [(2.7, 0.8), (-7.2, 0.7)], [(0.7, 5.2), (-3.0, -1.0)], [(4.4, -0.8), (-2.6, 1.1)]]"
1,1,1.0,0.0,5.25,0.8556990536080068,0.14285714285714285,0.11541675904924693,"[[(-4.1, -0.3), (-0.7, 7.6)]]","[[(1.2, -1.8), (-3.6, -1.0)], [(-1.0, -5.5), (-6.2, -0.6)], [(-5.3, 0.8), (2.7, 1.1)], [(-1.1, 0.8), (4.6, -0.5)], [(6.4, 0.4), (0.4, 3.8)], [(0.7, 0.4), (-5.0, 1.0)], [(5.1, -0.5), (3.8, 0.2)], [(0.3, -2.9), (-0.7, 3.9)]]"
1,1,1.0,0.0,4.0,1.0631807883450985,0.1875,0.127095747536056,"[[(-1.0, -4.2), (-4.8, -0.8)]]","[[(0.7, 2.3), (1.0, 3.9)], [(-0.0, -5.9), (-4.2, 0.8)], [(0.2, 6.6), (-5.8, 0.5)], [(-0.3, 4.4), (3.4, 1.1)], [(1.2, 0.5), (-0.4, 5.2)], [(3.9, -0.7), (4.5, 1.0)], [(6.3, -0.1), (0.5, -4.5)], [(0.7, -6.8), (-0.1, 3.4)]]"
1,1,0.0,1.0,25,-0.5716076588191566,0.1111111111111111,0.10219777808166286,"[[(-3.0, -1.0), (-0.2, 4.4)]]","[[(-7.1, 0.7), (2.1, 0.2)], [(5.1, -1.1), (-1.1, 7.2)], [(-0.3, -3.7), (-3.9, -0.9)], [(-0.6, 0.0), (1.2, 2.5)], [(1.7, -1.2), (-0.8, -7.1)], [(3.8, -0.4), (5.5, -0.6)], [(-4.7, -0.9), (-0.5, -3.1)], [(-0.7, 1.1), (-6.1, 0.0)]]"
1,1,1.0,0.0,5.75,0.7268665393229553,0.391304347826087,0.06112085537542295,"[[(-2.4, 0.1), (-1.1, 4.8)]]","[[(-6.4, -0.1), (-0.1, 2.6)], [(0.3, 2.0), (-0.8, -2.9)], [(7.1, -0.9), (5.8, 0.2)], [(2.5, 1.0), (3.0, -1.0)], [(0.2, 5.1), (-4.7, 0.9)], [(4.8, 0.7), (2.4, -0.2)], [(0.9, 6.9), (-0.1, -5.0)], [(0.4, -3.8), (-5.7, -0.9)]]"
1,1,0.0,1.0,25,-0.34554850526559433,0.4666666666666667,0.11047734536790019,"[[(6.8, -1.2), (-0.4, -5.3)]]","[[(1.1, -3.2), (0.9, -2.3)], [(-5.5, -0.7), (6.8, 0.1)], [(-0.3, -1.3), (-0.7, 7.1)], [(-3.2, 0.5), (0.7, -4.1)], [(-4.0, -0.3), (4.8, -0.3)], [(1.0, -2.1), (-5.9, 0.6)], [(-1.7, -0.4), (2.6, 0.4)], [(3.7, 1.0), (0.3, 6.8)]]"
1,1,1.0,0.0,2.75,1.3261703315311124,0.0,0,"[[(2.4, -0.0), (0.2, -2.4)]]","[[(0.5, 0.6), (-0.5, -4.3)], [(0.3, 5.4), (-5.6, -1.2)], [(0.8, -2.2), (0.1, -6.4)], [(7.2, -0.3), (3.5, -1.2)], [(-4.9, 0.3), (5.2, -0.5)], [(-3.7, 0.8), (-3.3, -0.4)], [(5.1, -0.1), (6.5, -1.1)], [(-1.0, 6.7), (-0.2, 6.9)]]"
1,1,0.0,1.0,25,-0.5970329288806568,0.125,0.05161270369975779,"[[(3.2, 0.7), (-0.9, -7.6)]]","[[(-4.3, 1.1), (6.1, -0.2)], [(0.1, 0.5), (-5.7, 0.3)], [(-0.1, -7.1), (3.2, 0.4)], [(7.2, 0.1), (0.0, 5.5)], [(5.5, -0.6), (-0.0, -2.7)], [(0.9, 6.4), (-4.9, -1.0)], [(1.0, -4.9), (-0.7, -3.9)], [(1.5, 0.3), (0.6, -5.3)]]"
1,1,1.0,0.0,4.25,0.9904681488676341,0.5882352941176471,0.1341736445514435,"[[(4.0, -1.2), (0.9, -3.9)]]","[[(0.8, -2.4), (-5.5, 1.1)], [(1.4, -0.4), (-2.4, -0.9)], [(0.4, -6.3), (-4.6, -0.4)], [(-6.3, 0.6), (-0.2, 2.4)], [(-0.2, 2.2), (-1.2, -2.4)], [(-1.2, -3.5), (0.9, -5.6)], [(-0.0, -4.3), (0.8, 6.8)], [(-3.7, 0.5), (6.3, -0.7)]]"
1,1,0.0,1.0,25,-0.5441839532108612,0.1,0.18751627927088765,"[[(-0.5, -7.7), (-3.7, -0.9)]]","[[(-1.1, 6.9), (4.1, -0.4)], [(-0.6, 5.7), (2.2, 1.0)], [(0.7, -4.9), (-4.7, 0.6)], [(-0.9, 4.5), (-1.1, 6.7)], [(4.7, -1.2), (-1.0, 2.3)], [(-0.1, -0.9), (-7.0, 1.0)], [(-0.8, 1.5), (4.2, 0.9)], [(-2.4, -0.5), (0.8, -6.3)]]"
1,1,0.0,1.0,25,-0.6271156912869453,0.0,0,"[[(2.9, 0.6), (-1.1, -4.4)]]","[[(0.7, -2.0), (3.1, 0.1)], [(-1.0, -3.2), (2.1, -0.0)], [(3.4, -1.1), (-1.2, 2.4)], [(0.5, -5.5), (1.2, -3.6)], [(-0.3, -1.8), (-1.2, -2.2)], [(-0.2, 1.2), (0.5, 3.0)], [(0.9, 3.5), (-0.3, -5.9)], [(-0.0, 7.1), (-5.0, 0.9)]]"
1,1,1.0,0.0,4.75,1.7453242749778242,0.2631578947368421,0.12221103816362844,"[[(-3.9, 0.6), (0.2, 7.3)]]","[[(0.6, -6.0), (-0.4, 5.3)], [(5.7, -0.8), (0.7, 2.5)], [(0.8, 5.4), (5.9, 0.1)], [(-0.2, -0.3), (-3.5, 0.2)], [(-0.2, -4.0), (0.1, -3.5)], [(-0.7, 6.7), (-0.9, 4.0)], [(-6.5, -0.1), (1.2, 6.1)], [(4.5, 1.1), (-0.1, -6.8)]]"
1,1,1.0,0.0,4.0,1.0634231036479644,0.125,0.11332640254626458,"[[(2.4, -0.8), (-0.8, -6.9)]]","[[(0.0, -1.8), (-0.5, 6.0)], [(-0.2, 7.1), (-1.1, 2.6)], [(6.0, -0.1), (3.4, 0.8)], [(-0.5, 1.3), (-7.2, 1.1)], [(1.1, 5.7), (-2.6, -0.5)], [(-3.2, 0.2), (0.2, -3.3)], [(-5.9, 0.5), (-4.8, -0.7)], [(-6.6, -1.0), (1.0, -4.4)]]"
1,1,0.0,1.0,25,-0.5903346445968713,0.2222222222222222,0.0442032495522931,"[[(-3.4, -0.5), (-0.1, 7.5)]]","[[(1.1, 6.6), (0.6, -3.6)], [(6.0, -0.3), (0.3, 3.9)], [(1.2, 2.8), (-5.7, 0.7)], [(4.6, 0.3), (4.2, 0.5)], [(7.1, 0.5), (0.6, 2.2)], [(0.9, -6.0), (-6.6, -0.6)], [(-0.2, 5.7), (-3.2, 0.8)], [(0.4, -3.7), (-0.2, -6.4)]]"
1,1,1.0,0.0,6.0,0.7278716475991165,0.2916666666666667,0.09933069608662316,"[[(0.2, -7.5), (-3.0, -0.9)]]","[[(-2.1, 0.0), (-0.8, -3.1)], [(0.9, 4.3), (-1.2, -6.1)], [(0.7, 3.1), (-0.0, -4.4)], [(-7.0, 0.4), (-2.1, 0.6)], [(-0.0, -3.4), (3.2, 0.4)], [(-4.8, -0.9), (-7.0, 0.0)], [(2.4, 0.1), (4.9, -0.2)], [(3.4, -0.8), (0.1, -6.4)]]"
1,1,1.0,0.0,5.25,0.8242453344779245,0.3333333333333333,0.0994421292899751,"[[(-5.1, 0.8), (0.7, 5.2)]]","[[(4.8, 0.3), (1.0, -6.7)], [(0.9, -3.0), (-6.7, 1.2)], [(1.0, 6.8), (-5.2, -1.2)], [(-1.0, 2.1), (-3.4, 1.1)], [(1.1, 4.8), (-1.2, 2.2)], [(0.1, -4.7), (-4.5, -0.1)], [(-0.3, -2.6), (2.6, -0.2)], [(-1.0, -3.4), (-1.1, 4.7)]]"
1,1,0.0,1.0,25,-0.4825299415690176,0.07142857142857142,0.07874384844385074,"[[(2.9, 1.0), (0.6, -7.2)]]","[[(1.1, -0.9), (1.2, -3.1)], [(0.3, 4.1), (0.6, -4.9)], [(0.7, -6.8), (6.1, 0.5)], [(-6.1, -0.7), (-5.9, -1.2)], [(0.8, 6.5), (1.2, -2.1)], [(5.5, -0.2), (2.3, 0.6)], [(1.1, -3.0), (-1.0, 6.8)], [(0.5, -0.1), (0.9, 4.8)]]"
1,1,0.0,0.0,25,-0.22928043299412307,0.74,0.034070873760302156,"[[(-1.0, 6.3), (7.6, 0.3)]]","[[(-5.6, -0.5), (0.9, -3.8)], [(3.6, -0.4), (2.9, 0.6)], [(0.8, -7.1), (-0.8, 6.7)], [(0.2, -6.0), (0.6, -5.1)], [(-0.2, 2.3), (-1.0, 4.7)], [(-0.6, -4.8), (-0.6, -4.3)], [(1.2, 2.0), (-2.1, 0.0)], [(-2.0, -0.7), (-3.5, 0.3)]]"
1,1,0.0,1.0,25,-0.559158842110674,0.1,0.023237734076637206,"[[(-0.3, -6.2), (-3.4, -1.2)]]","[[(-0.7, 5.5), (6.2, 1.2)], [(-0.9, -3.5), (6.7, -0.2)], [(-0.8, -1.7), (-7.2, 0.7)], [(-1.2, 1.0), (5.6, 0.4)], [(0.4, -3.1), (0.1, -3.0)], [(-3.2, -1.0), (-2.6, 0.2)], [(2.9, -0.0), (-1.2, 2.7)], [(5.7, -0.0), (-5.5, 0.9)]]"
1,1,0.0,0.0,25,-0.29058548535449225,0.71,0.0544340680582098,"[[(-3.8, 0.6), (0.8, 4.5)]]","[[(-0.2, 2.2), (-6.0, 0.9)], [(2.2, -0.9), (-0.3, 2.8)], [(-0.4, -2.2), (3.5, -0.8)], [(-5.4, 1.2), (0.4, -6.8)], [(5.0, -0.2), (-4.0, 0.7)], [(-1.1, 0.2), (-2.8, 1.2)], [(6.2, -0.7), (-0.7, -2.9)], [(-0.3, 4.0), (-1.0, 4.9)]]"
1,1,0.0,1.0,25,-0.2831704647844724,0.2702702702702703,0.07880082306924165,"[[(-7.4, -0.5), (0.8, 4.2)]]","[[(1.0, 7.2), (-0.8, 5.9)], [(5.2, -0.4), (6.0, -0.9)], [(0.8, 5.9), (-0.5, 3.0)], [(4.0, -1.0), (4.3, -0.9)], [(-1.7, -0.2), (-4.8, -1.2)], [(3.3, 0.8), (-5.7, -0.4)], [(-5.0, -1.2), (1.0, -5.6)], [(1.1, -6.3), (0.0, 6.6)]]"
1,1,1.0,0.0,7.0,0.645930624206511,0.0,0,"[[(-1.0, 7.6), (2.5, -0.3)]]","[[(0.2, -3.2), (4.9, -1.0)], [(3.2, -0.7), (-1.0, -3.1)], [(6.0, -0.6), (-3.8, -0.3)], [(-0.9, -5.3), (0.8, 4.7)], [(-5.4, 0.1), (0.3, -2.2)], [(0.8, 2.9), (6.3, 0.1)], [(0.3, -0.8), (3.3, 1.1)], [(-6.5, 0.5), (0.4, -7.2)]]"
1,1,1.0,0.0,4.5,0.9527804547685399,0.5,0.12825882140725595,"[[(3.8, -0.5), (1.2, -7.3)]]","[[(0.5, 4.5), (0.7, -3.4)], [(0.8, -1.4), (-0.4, 3.8)], [(0.8, 6.7), (0.3, -5.6)], [(-3.2, 1.2), (-0.6, -2.8)], [(-1.4, -0.7), (-0.3, -6.8)], [(-4.4, -0.5), (2.9, -0.3)], [(-0.1, 3.0), (-2.8, -1.2)], [(-5.5, 0.7), (4.5, 0.4)]]"
1,1,0.0,1.0,25,-0.6044707272433916,0.14285714285714285,0.18832029310122655,"[[(-2.9, -1.0), (-0.9, 7.2)]]","[[(5.7, 0.9), (-5.6, -0.4)], [(0.1, -5.5), (-0.0, 4.3)], [(-0.3, 0.1), (5.1, -0.4)], [(-4.2, 0.6), (0.8, -6.5)], [(-2.9, 0.8), (0.0, 2.1)], [(0.9, -4.4), (-6.9, 0.9)], [(0.1, 5.0), (4.2, 0.6)], [(0.3, 2.0), (-4.3, 0.8)]]"
1,1,1.0,0.0,13.0,0.14715844010835577,0.4230769230769231,0.12000057037604707,"[[(-0.6, 3.0), (4.5, 1.1)]]","[[(-6.7, 0.9), (-1.1, -3.7)], [(-4.9, 1.0), (-1.1, -5.6)], [(0.2, -6.6), (-2.6, -0.1)], [(2.4, 0.7), (-0.7, 2.5)], [(-0.1, 0.4), (0.6, -5.8)], [(-0.2, -0.8), (1.2, 5.1)], [(-6.9, -0.4), (4.4, -0.8)], [(-1.9, -0.3), (6.1, 1.0)]]"
1,1,1.0,0.0,3.5,1.1688993973931021,0.21428571428571427,0.177163522692633,"[[(-5.8, -1.1), (-1.2, 2.5)]]","[[(-0.2, -3.1), (5.4, -1.1)], [(-1.3, -1.1), (0.7, 3.1)], [(-0.3, 0.5), (-1.2, -4.1)], [(-0.3, -6.1), (-1.1, 5.9)], [(-0.4, 4.1), (4.0, 0.0)], [(4.0, 0.0), (-5.0, 1.1)], [(0.7, 3.7), (1.0, -5.5)], [(-0.3, -7.2), (1.1, -4.3)]]"
1,1,1.0,0.0,11.75,0.18870110953330962,0.3191489361702128,0.06150765123079518,"[[(1.0, -6.8), (-6.6, -0.1)]]","[[(-3.2, 0.1), (-3.2, -0.6)], [(4.3, 1.2), (0.1, -5.0)], [(0.4, -0.4), (0.4, 2.8)], [(0.7, 4.9), (1.1, 5.9)], [(-1.5, 0.8), (-1.0, -4.4)], [(-0.5, 5.1), (0.7, 4.0)], [(7.1, -0.9), (-0.1, 5.1)], [(4.7, 0.2), (-1.2, 7.0)]]"
1,1,1.0,0.0,2.75,1.326176686639505,0.0,0,"[[(0.7, -2.6), (-3.4, 0.1)]]","[[(-3.7, 0.8), (2.4, 1.2)], [(-6.0, 0.3), (-0.6, 3.5)], [(-0.2, -4.7), (-7.2, -0.8)], [(0.8, -4.4), (0.1, 6.4)], [(-0.3, -6.1), (3.5, -0.8)], [(1.2, 4.0), (1.2, -3.0)], [(0.7, 3.0), (5.7, 0.4)], [(5.3, 0.9), (2.3, 0.1)]]"
1,1,0.0,1.0,25,-0.3091628285099972,0.41935483870967744,0.1256339856320823,"[[(-6.7, 1.1), (1.1, 6.4)]]","[[(-3.3, 0.7), (1.1, 3.4)], [(1.1, 7.1), (-1.0, -4.6)], [(6.4, 0.1), (3.4, -0.5)], [(2.5, -0.4), (-3.7, -0.9)], [(-1.2, 3.3), (0.1, -3.7)], [(4.2, -1.2), (-1.2, 4.8)], [(0.8, -4.0), (1.2, -5.5)], [(-0.6, -4.4), (0.4, 2.4)]]"
1,1,1.0,0.0,4.0,1.0768745763735945,0.0,0,"[[(0.8, 3.9), (3.9, 0.4)]]","[[(-0.8, -6.8), (-3.0, -0.2)], [(0.3, -1.4), (-5.4, 0.4)], [(3.4, -1.0), (-6.8, -0.6)], [(-3.2, -0.5), (-0.1, 3.5)], [(-0.2, -4.8), (-0.3, -5.7)], [(0.3, 6.1), (6.7, 1.2)], [(2.3, 1.0), (-0.7, -4.3)], [(-1.2, -5.7), (5.7, 1.2)]]"
1,1,0.0,1.0,25,-0.5860197238983756,0.125,0.16330446940774268,"[[(-0.5, 5.1), (3.0, -0.8)]]","[[(0.8, -5.5), (5.0, -0.3)], [(1.0, 4.5), (-0.1, -3.4)], [(6.8, 1.0), (-6.0, -0.7)], [(-6.2, -0.8), (-4.7, 1.2)], [(-0.9, 2.6), (-2.7, 1.2)], [(-0.6, 3.6), (1.1, -2.7)], [(-0.9, -6.0), (-1.1, 6.2)], [(0.2, 0.4), (-1.1, -5.2)]]"
1,1,0.0,1.0,25,-0.331055445338612,0.675,0.09567510240061423,"[[(0.5, -5.4), (-7.6, -1.1)]]","[[(0.2, 4.7), (6.9, -1.2)], [(-3.8, 1.2), (0.5, 5.4)], [(-5.9, -0.7), (-5.6, -0.2)], [(-0.9, 0.4), (3.4, 0.5)], [(-5.4, 0.2), (-2.6, -0.7)], [(-0.7, -3.9), (-5.1, -1.1)], [(0.4, 6.0), (1.0, 3.8)], [(-5.6, 1.2), (6.6, 0.4)]]"
1,1,0.0,1.0,25,-0.5451962981391286,0.18181818181818182,0.0726815347320589,"[[(0.8, -2.7), (-3.9, 0.8)]]","[[(-3.7, -0.0), (0.6, -5.8)], [(4.9, -0.4), (0.6, -3.9)], [(2.3, 0.7), (-0.2, 6.1)], [(5.4, 0.7), (-0.5, -4.5)], [(-0.2, 0.1), (-0.6, -6.7)], [(-1.1, 4.0), (-5.7, -0.4)], [(-1.0, -3.8), (0.2, 4.4)], [(0.1, -4.4), (5.3, -1.1)]]"
1,1,0.0,1.0,25,-0.38608850887189855,0.28,0.06967467773272659,"[[(6.6, 0.6), (0.1, -5.8)]]","[[(0.9, 7.0), (4.2, 0.8)], [(-0.4, -6.3), (3.5, 0.0)], [(1.2, 1.4), (1.2, -3.6)], [(0.3, 2.5), (-0.5, -2.5)], [(1.2, 3.1), (7.1, -0.8)], [(3.4, 0.1), (-5.3, -0.3)], [(-0.7, -2.5), (4.7, -0.6)], [(0.2, 5.4), (0.1, 3.0)]]"
1,1,0.0,1.0,25,-0.5805143506304606,0.36363636363636365,0.05055229170995021,"[[(-2.4, 1.0), (-1.0, 5.8)]]","[[(-1.0, -4.2), (-0.5, -6.8)], [(0.3, 3.6), (0.7, 7.2)], [(-0.8, 1.9), (-2.8, -0.6)], [(-6.4, -1.2), (2.7, -0.9)], [(-0.6, 5.2), (-4.7, 0.3)], [(0.7, 6.3), (0.5, -6.5)], [(1.2, 1.0), (0.1, 3.2)], [(-1.2, -6.3), (-5.0, -1.0)]]"
1,1,1.0,0.0,6.25,0.713135941561271,0.2,0.09848350072162995,"[[(-0.7, 3.6), (5.3, 0.7)]]","[[(6.6, -1.0), (-4.8, 1.0)], [(-0.3, -6.1), (0.1, -5.0)], [(1.7, 0.4), (7.0, 0.8)], [(-6.1, 0.6), (-0.0, -4.0)], [(0.6, -0.1), (4.0, -0.2)], [(0.3, 6.6), (-1.1, 2.6)], [(0.1, -1.3), (-4.9, -0.5)], [(-0.3, -3.9), (-0.9, 6.1)]]"
1,1,0.0,1.0,25,-0.5499191388476853,0.6666666666666666,0.1303795009027637,"[[(1.2, -5.2), (-4.6, -0.6)]]","[[(0.0, -0.0), (2.3, -0.8)], [(-1.8, 0.1), (-0.5, 5.7)], [(-0.7, -5.5), (2.1, 0.8)], [(0.6, -2.3), (-0.7, -4.1)], [(2.8, 0.4), (-2.8, -0.7)], [(-0.4, 5.9), (-6.6, 1.1)], [(1.9, -0.1), (-1.0, -7.0)], [(-6.8, 1.1), (1.0, -3.0)]]"
1,1,1.0,0.0,4.0,1.076382013054502,0.0625,0.17510375047562587,"[[(-0.5, -2.8), (-6.6, 1.1)]]","[[(4.1, 1.1), (0.5, 3.0)], [(0.5, 5.3), (-3.6, -1.0)], [(-0.2, -5.6), (-6.1, -0.6)], [(2.7, -1.2), (-0.5, -5.0)], [(-1.1, -4.6), (-0.6, 6.7)], [(-0.1, 2.5), (-0.1, -2.7)], [(0.9, 2.5), (2.3, -0.2)], [(1.2, -4.8), (-4.4, 0.0)]]"
1,1,1.0,0.0,3.75,1.1228838724775216,0.0,0,"[[(-4.7, -0.7), (0.5, 3.5)]]","[[(0.5, 3.0), (7.2, -1.1)], [(-0.9, 5.9), (-6.2, -1.0)], [(0.6, -3.7), (1.1, -2.4)], [(2.3, -0.4), (4.0, -0.8)], [(0.6, -1.5), (-3.8, 0.6)], [(1.1, -6.9), (-1.1, 6.8)], [(0.2, -5.7), (0.8, 5.3)], [(0.2, 4.3), (0.6, 7.0)]]"
1,1,1.0,0.0,7.0,0.6097625531044327,0.25,0.11413945716029054,"[[(6.8, -0.2), (0.7, -3.6)]]","[[(0.3, -2.9), (5.8, -1.0)], [(-5.0, 0.0), (-6.2, -1.0)], [(-4.1, -0.9), (-1.0, -2.4)], [(-0.8, 5.1), (0.7, 3.4)], [(0.9, -5.9), (-1.2, -4.1)], [(0.7, 4.2), (-3.4, 0.8)], [(3.1, 0.4), (-0.9, 6.6)], [(3.7, -1.1), (0.3, -6.8)]]"
1,1,1.0,0.0,3.5,1.1462172265771573,0.21428571428571427,0.09247797290028699,"[[(-0.4, 3.3), (2.5, 0.3)]]","[[(-0.1, -4.1), (-0.6, -6.2)], [(-3.9, 0.2), (-3.2, 0.3)], [(-1.6, -1.0), (0.5, 6.5)], [(0.4, 1.8), (0.7, -3.4)], [(3.2, -1.0), (0.4, 4.1)], [(0.9, 4.2), (-6.3, 0.5)], [(-0.3, 6.2), (-0.6, 4.4)], [(-1.2, 7.1), (5.0, -0.6)]]"
1,1,1.0,0.0,10.0,0.1739971456034068,0.65,0.04817069886090531,"[[(4.7, -0.8), (0.4, -4.1)]]","[[(3.2, -0.1), (-7.2, -0.7)], [(1.0, -1.3), (5.5, 0.2)], [(0.5, 2.3), (0.4, -6.4)], [(-0.9, 0.2), (0.1, 4.3)], [(-0.0, 5.5), (-5.4, 0.2)], [(-0.9, -3.8), (7.0, -0.6)], [(-1.6, -1.1), (0.5, 3.0)], [(-0.1, -5.1), (3.4, 0.9)]]"
1,1,0.0,1.0,25,-0.5805813534691296,0.1111111111111111,0.007537868124221636,"[[(-7.2, -0.2), (-1.1, 3.3)]]","[[(0.6, -5.4), (7.1, 0.6)], [(-0.9, -5.5), (-5.9, 0.6)], [(-5.5, 0.0), (-0.0, 4.4)], [(-2.1, 0.3), (1.2, 6.1)], [(1.2, -7.1), (0.9, -2.9)], [(2.3, -0.5), (0.5, 2.9)], [(-3.1, 0.3), (-0.4, -2.7)], [(0.9, 0.0), (0.5, 5.3)]]"
1,1,0.0,1.0,25,-0.3559966021722363,0.043478260869565216,0.10528480620302949,"[[(0.1, 4.8), (4.7, 1.1)]]","[[(0.2, -1.5), (3.1, 0.4)], [(1.0, -4.7), (-0.9, 6.7)], [(-1.2, -6.9), (-0.8, 4.4)], [(-1.4, -0.1), (0.3, 7.2)], [(4.9, -0.1), (-5.1, -0.5)], [(-0.3, 0.9), (6.1, -0.4)], [(3.0, 1.1), (3.4, -0.6)], [(-0.7, 6.4), (-0.2, -3.5)]]"
1,1,1.0,0.0,4.5,0.9414471595567634,0.3333333333333333,0.07645095073105924,"[[(-6.0, -0.2), (-0.7, 2.3)]]","[[(0.0, 0.4), (-2.7, 0.7)], [(-0.1, -0.8), (-3.4, -0.7)], [(5.6, 0.5), (-6.3, 0.4)], [(-0.6, 7.2), (1.2, -3.3)], [(0.7, 3.8), (-1.2, 6.9)], [(-2.4, 0.4), (-1.0, 5.0)], [(-0.0, -6.7), (-0.1, -2.9)], [(6.5, -0.2), (4.2, -0.0)]]"
1,1,0.0,1.0,25,-0.5642290029834789,0.0,0,"[[(7.0, -0.6), (-0.1, -2.6)]]","[[(-2.2, 0.8), (1.1, 6.5)], [(4.8, -0.3), (-0.7, -6.0)], [(-4.5, 0.3), (6.0, -0.5)], [(-2.9, -0.8), (3.4, 0.7)], [(0.4, -4.6), (0.1, -5.2)], [(-0.8, 6.9), (0.9, -4.3)], [(1.2, 0.7), (-7.2, 1.2)], [(-1.0, -0.2), (-0.7, 3.2)]]"
1,1,0.0,1.0,25,-0.4981247401045532,0.2857142857142857,0.10711256408686481,"[[(1.0, -6.8), (-5.2, 0.7)]]","[[(0.4, -1.3), (-1.2, -2.3)], [(7.1, 1.1), (-0.9, 2.9)], [(-0.6, -2.7), (0.0, 5.7)], [(-5.3, 1.2), (0.6, 4.8)], [(0.3, 4.7), (0.9, -2.8)], [(-1.5, -0.7), (-0.5, -3.2)], [(0.5, -4.3), (-3.1, -0.1)], [(1.0, 0.7), (-6.8, -0.6)]]"
